,episode_0_reward,episode_1_reward,episode_2_reward,episode_3_reward,episode_4_reward,episode_5_reward,episode_6_reward,episode_7_reward,episode_8_reward,episode_9_reward,episode_10_reward,episode_11_reward,episode_12_reward,episode_13_reward,episode_14_reward,episode_15_reward,episode_16_reward,episode_17_reward,episode_18_reward,episode_19_reward,episode_20_reward,episode_21_reward,episode_22_reward,episode_23_reward,episode_24_reward,episode_25_reward,episode_26_reward,episode_27_reward,episode_28_reward,episode_29_reward,episode_30_reward,episode_31_reward,episode_32_reward,episode_33_reward,episode_34_reward,episode_35_reward,episode_36_reward,episode_37_reward,episode_38_reward,episode_39_reward,episode_40_reward,episode_41_reward,episode_42_reward,episode_43_reward,episode_44_reward,episode_45_reward,episode_46_reward,episode_47_reward,episode_48_reward,episode_49_reward,episode_50_reward,episode_51_reward,episode_52_reward,episode_53_reward,episode_54_reward,episode_55_reward,episode_56_reward,episode_57_reward,episode_58_reward,episode_59_reward,episode_60_reward,episode_61_reward,episode_62_reward,episode_63_reward,episode_64_reward,episode_65_reward,episode_66_reward,episode_67_reward,episode_68_reward,episode_69_reward,episode_70_reward,episode_71_reward,episode_72_reward,episode_73_reward,episode_74_reward,episode_75_reward,episode_76_reward,episode_77_reward,episode_78_reward,episode_79_reward,episode_80_reward,episode_81_reward,episode_82_reward,episode_83_reward,episode_84_reward,episode_85_reward,episode_86_reward,episode_87_reward,episode_88_reward,episode_89_reward,episode_90_reward,episode_91_reward,episode_92_reward,episode_93_reward,episode_94_reward,episode_95_reward,episode_96_reward,episode_97_reward,episode_98_reward,episode_99_reward,episode_0_speed,episode_1_speed,episode_2_speed,episode_3_speed,episode_4_speed,episode_5_speed,episode_6_speed,episode_7_speed,episode_8_speed,episode_9_speed,episode_10_speed,episode_11_speed,episode_12_speed,episode_13_speed,episode_14_speed,episode_15_speed,episode_16_speed,episode_17_speed,episode_18_speed,episode_19_speed,episode_20_speed,episode_21_speed,episode_22_speed,episode_23_speed,episode_24_speed,episode_25_speed,episode_26_speed,episode_27_speed,episode_28_speed,episode_29_speed,episode_30_speed,episode_31_speed,episode_32_speed,episode_33_speed,episode_34_speed,episode_35_speed,episode_36_speed,episode_37_speed,episode_38_speed,episode_39_speed,episode_40_speed,episode_41_speed,episode_42_speed,episode_43_speed,episode_44_speed,episode_45_speed,episode_46_speed,episode_47_speed,episode_48_speed,episode_49_speed,episode_50_speed,episode_51_speed,episode_52_speed,episode_53_speed,episode_54_speed,episode_55_speed,episode_56_speed,episode_57_speed,episode_58_speed,episode_59_speed,episode_60_speed,episode_61_speed,episode_62_speed,episode_63_speed,episode_64_speed,episode_65_speed,episode_66_speed,episode_67_speed,episode_68_speed,episode_69_speed,episode_70_speed,episode_71_speed,episode_72_speed,episode_73_speed,episode_74_speed,episode_75_speed,episode_76_speed,episode_77_speed,episode_78_speed,episode_79_speed,episode_80_speed,episode_81_speed,episode_82_speed,episode_83_speed,episode_84_speed,episode_85_speed,episode_86_speed,episode_87_speed,episode_88_speed,episode_89_speed,episode_90_speed,episode_91_speed,episode_92_speed,episode_93_speed,episode_94_speed,episode_95_speed,episode_96_speed,episode_97_speed,episode_98_speed,episode_99_speed
23,2.2057449551095134,1.0443166369291303,1.9682573487191422,1.4696689792071442,0.9617801340528438,1.503755395427149,0.111629793011313,1.881468591875562,1.7182100853167617,4.612121387428823,1.809347307108687,4.670405915905908,4.835867235728346,1.1088909670945846,2.6597853919803764,1.7056282809491208,1.1772029993150706,2.8868354641883243,0.875152226934074,1.7658917093636146,4.351834208896775,4.560748934271086,2.1206188666145227,1.7057127152649392,2.515469970861394,0.9273769099889538,1.3368829804231348,1.7231856017758362,5.802333350545801,1.6396761162435358,1.0065264924559751,1.9154001728813161,1.7459659069325137,6.910804444855539,1.2882247556587392,1.205951522627663,1.0383579242182914,0.9859970607167965,1.5385327199413952,0.8856171238798093,1.5576128629133423,1.8210716873668318,1.294815191254814,0.6793203116437335,1.6924118856731472,1.126777305942075,2.2072638805845854,2.190197052509802,2.2905485818384843,1.999771297082526,1.9002019592687052,0.7443357188279036,1.458815118395927,1.150848033579682,1.9805276267363454,4.5112403765573905,1.4399854820262823,1.9539229893494323,1.584168173701897,0.9127806386633406,1.4766764863548136,1.7677023659758893,1.5937739858719804,1.3661041386333572,1.2376690746554164,3.8897674905643713,1.4554585084135687,1.959453580363763,0.9042122800275961,1.4554923234370916,2.0944186577551434,1.580423171668663,2.1989311805670972,0.3275265794732227,1.566351824924675,1.2738534667015242,1.1214107916811473,1.5489288174994478,6.126111917800666,2.577093590543736,1.6035669035114828,2.684994448929828,2.743432636152343,0.8800261525842653,1.9383174228429625,1.0021439754720152,1.7861741282773262,1.7017744268713506,0.848924173950429,1.997802724859965,1.378901925192958,1.3385590276759152,1.8092959783290778,0.35282284952223414,0.9060084827100137,1.74432070240962,2.625299676646656,1.0967263430572696,1.0504559858960802,1.9952791124518925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,2.735847260901016,0.7008481869482726,1.3713473962678413,0.9187259582938759,0.6532738800853203,1.018331763722973,0.010110923754793099,1.2986860525746435,1.356961298845962,4.09823156279297,1.3183864404667025,5.167399415358624,4.8704471684883455,0.6677873132447466,2.6635758521102293,1.1186520755283091,0.6816310856847945,2.978226712578732,0.45778290485143514,1.1828743807105517,5.313752553059665,6.523547114209778,1.5267568515544072,1.166732599604304,3.908137981896116,0.510768093288408,0.8173904071720626,1.1510181630227787,5.645427460113549,1.111463228638567,0.5569319430425332,1.310497500511564,1.1651178835421525,6.658297659311876,0.772726362546653,0.7077261673977201,0.6859452286947152,1.7548767053568266,0.9826612693562208,0.48611440446362103,1.0041477601990483,1.2238045378693665,1.0441870495851493,0.3153019052315652,1.1103513573864945,0.8122706770475849,2.1658730594259854,3.4799006630875957,2.3921616157737766,1.3892113438223948,1.28482914240703,0.3645346837442323,0.9062552941417923,0.8102735548064156,1.3926822193089547,6.311851365081528,0.9000047231383799,3.087586414132466,1.0824198140477446,0.4999528075037707,0.9218236708896164,1.187849332644578,3.0646313864911647,0.856071597353935,1.639035915181017,5.1388593511053,0.9040358985596054,1.3601981378650152,0.48768347423558883,0.9116441144155966,1.4940114034399015,1.011330512476714,1.5901111366107288,0.10740371792550883,1.0037908600149958,0.7612565190682857,0.6575284152074952,1.0018356243258528,5.629789787094703,3.044956291035358,1.0247103758619183,4.202289277764104,2.5872792716229838,0.4599300687208768,1.3382588223457843,0.9140453380471233,1.1798515201428401,1.1193140212415926,0.44272137401955036,1.399933830669046,0.8408157841880357,0.8153147555715619,1.5301599548523306,0.11824841653420969,0.5554113005704784,1.1593809183183874,2.106416886268472,0.7708451256154526,0.8074466588146552,1.3870059591228419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,3.1148568052204295,0.3741396880943223,0.8363517365844421,0.4780077544082505,0.35078522929664774,0.5943064680399139,0.043574888707745944,0.7773076922345502,0.8203589429084833,2.614191319218515,0.8125015414414569,6.147728421230824,4.125777599716343,0.31709845719854585,2.3151122238070725,0.6321144643009099,0.3040964419994851,2.7530595253799035,0.1622013498162415,0.6844207182983386,5.125192828867576,6.41472206989628,0.965980830298009,0.6795284594491046,5.207383816432051,0.20508609064415337,0.4070454247503802,0.66013731459813,4.532533945594362,0.6379386213339493,0.22590212703034035,0.7860424956987677,0.6709948736996052,5.219935648895466,0.3718642532236012,0.3261294959725608,0.35941715160431814,2.719931422945903,0.5293186396039431,0.19330979822479716,0.5460822249351482,0.7165753930207271,0.6813281917352928,0.0807522392895074,0.626572521901932,0.4711975130713396,1.8782509465982682,4.9017560545197005,2.2294637470364247,0.8527192432636833,0.7698750930115872,0.10940932631413282,0.46662865843076146,0.45960417298441686,0.8505883517670805,7.789320011621681,0.4666125958956453,4.273508957497478,0.6206171918219405,0.1982934982349622,0.4762330376390519,0.6910379717947077,3.5133964976076664,0.44173489019497875,1.7688733519624196,5.616993980841988,0.4662442355875124,0.8272594188291926,0.18742837562296016,0.47515995594373334,0.9388295383512988,0.5487849549640256,1.0218023630665534,0.009158089365220203,0.5446117576976045,0.36376373172474613,0.30056831979550724,0.5467998489550244,5.115008642216671,3.17613483183096,0.5608189791657869,5.5535669438846975,2.121136004345953,0.1629792811851605,0.8097447554226279,0.6678621694537491,0.6814521794733067,0.633400393053559,0.15680684654734833,0.8597703602937337,0.41548863826826476,0.40376837247913083,1.0603901919750576,0.010777479301628859,0.2619643117159234,0.665051178812069,1.4987805986119933,0.43484707854589744,0.49753509109497634,0.8501697230484526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,3.311023813053694,0.1376238865809538,0.41220397793070757,0.1597175222520086,0.1293167516319675,0.268348550095572,0.20728281597910828,0.37827007810236396,0.2744740948257282,1.7044263754008315,0.40803016636464323,5.322586753718759,4.0813249762825405,0.08804765228861576,1.7479446047883502,0.25760212711084146,0.06540886425799436,2.2659205890086644,0.01646919628415941,0.30111721056407376,4.7902542818232865,5.690856993414829,0.5119074233337049,0.3076561315118416,4.924053751555287,0.033397021575315926,0.12413027875976589,0.28681623879742435,4.564239476866358,0.2807080357370722,0.03661776719362769,0.3724002362655264,0.29173711035167726,3.124880780831847,0.101340910358254,0.07856056798730962,0.12732395601619095,3.6787125373186145,0.19615457024422506,0.03083632586846617,0.20917410111824825,0.3188809427670901,0.353473487524643,0.008774487799101217,0.25638387573365323,0.2039106158760485,1.4473844887955596,6.519498219669134,1.865438057429591,0.4204839243403928,0.3638072990476294,0.008059092723875814,0.15106558457071867,0.1914186319216005,0.4338638109964409,7.355380722758127,0.1571936318870976,4.972032676052969,0.2720430976137884,0.030994332873099762,0.1509950108447366,0.3065375711401428,3.5246737717834686,0.15107424524018848,1.5474787867461854,5.036423545874234,0.16003227534696152,0.40431599390660816,0.02588739916597676,0.162517459261698,0.4894859085795493,0.20467180756000639,0.5537673249813058,0.04737766203283958,0.20410657905402785,0.09665406817428271,0.07379597142370437,0.21195789247147148,4.361151152389375,2.931971635799736,0.22039258887379393,7.095180479663652,1.517936437729384,0.0164796958691233,0.39060180474426437,0.38777187654874,0.29879600998674744,0.26271082261079043,0.016147465637181946,0.4294572909501039,0.1172554518749591,0.11949603844932462,0.5049881378687269,0.046456057569958124,0.07192072221658526,0.2848324479947938,0.9347005522551225,0.17820071129215415,0.2332592930899652,0.4190471825310723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,3.372349760476969,0.017233541044638558,0.11477502001564929,0.012906821750345712,0.016382449315432132,0.0624531998438109,0.490017976560075,0.10270570377061895,0.022172006178092847,1.2703665069081957,0.12913522974528235,4.8321425781865965,1.8409596558071106,0.007013718682701677,1.159809643623766,0.037615733421169174,0.017327855012846602,1.6583098722460201,0.054877746171509166,0.05935435605943785,3.235534851522832,4.476542843319183,0.1753302506863174,0.07057180591660153,4.408678140652918,0.02463656254927512,0.009240201386202232,0.055331674745369,2.978552730576541,0.0590692592720337,0.028642904497077862,0.08990743882411661,0.05545917735222599,3.2023190843470655,0.009424697152617307,0.012115764512727258,0.013963674129217006,4.232750495344349,0.02171359715411842,0.024066951349929634,0.026272651938069463,0.0628481491805674,0.12234250692834334,0.11811168585619114,0.03867521917726397,0.04378883414761796,0.952282721675304,5.286137945623269,1.4019445816093106,0.11358908203552985,0.0830850378664828,0.08461041857648652,0.011615530652702022,0.036419458985270846,0.13659403883296412,4.988392901569867,0.013132784884485162,4.841934800471099,0.05764098412649009,0.02637441044165683,0.011374484304980604,0.06286322529600252,2.840732466901967,0.013538041403251164,1.10835539025118,3.5067410144226296,0.014039103397162543,0.10948076150047566,0.03374067490847959,0.01411770088541407,0.1599680957454592,0.022436277125789092,0.1966516583346492,0.21586684129599643,0.02322300318766899,0.009832351768295899,0.0098308217724042,0.028117729778265273,3.0674652521534793,2.4399155506755132,0.025324271856503926,6.283284258376994,0.9564425644868606,0.055377311344947354,0.10121200858242657,0.16336536483413483,0.05328399693225023,0.04177166075719462,0.05100651757908131,0.12419242958722991,0.010310109304210252,0.009102648873444925,0.08690091947306024,0.21906562943839156,0.005612167858899186,0.05059346138416173,0.48535439841421985,0.032212445924245776,0.06245945192141614,0.11385464814357417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,3.3235662277522633,0.029029222691613205,0.010579491082700954,0.08835524803787147,0.026311222637087427,0.009945690134435563,0.8466129332445769,0.012298756022137309,0.2535724123565004,0.5880602269253099,0.009800993756690071,4.942073149588369,1.5823193654222554,0.09131668111192216,0.6645661284008867,0.04536381097710003,0.17727494254017911,1.0819887220656141,0.267462172275259,0.023652092261224757,1.7655492535530355,4.333389258587037,0.014715838125146518,0.01345577846984403,4.614836054592182,0.1812300788906166,0.09770959296052524,0.023561042070907205,1.7785636638855173,0.016437215856128954,0.20474236907805954,0.015275897001005852,0.025490632498319107,2.7249828272953005,0.1268113382596323,0.1490102164090008,0.035023916360712073,4.067830301871941,0.05830375939383906,0.17517369059651583,0.04852050762183459,0.0261123459674822,0.012344871258453299,0.3832460871153126,0.04149780915633224,0.01008166889129442,0.4463034846295117,4.587099366443084,0.8976610062272614,0.0120788956610049,0.02571852857071373,0.32147540054797846,0.09647227775823297,0.013632568274899757,0.01031931270447849,3.4185914861672853,0.07974339784565126,3.9061537304752227,0.015094927642268514,0.18585690959145765,0.11120274025718689,0.020755341243041348,2.148660879585978,0.06500487993885364,0.6589672096081989,1.9359062019350473,0.09605922551047243,0.011155131539872194,0.2092567563784128,0.07592199390663848,0.0123044833127897,0.06308855869009947,0.01770653950694106,0.49489408901124715,0.057989004038164385,0.13247473128542192,0.12674178572520697,0.043716043489357134,1.9657101808716966,1.8333955418705128,0.07526231889594528,4.603602847694447,0.501349140083416,0.2687747814941386,0.012368470466548029,0.03207273376761127,0.04438085378748583,0.03747748799662492,0.252643163163447,0.01025505170031231,0.1363757186854959,0.1081575271213923,0.07578981568495421,0.5087283857502533,0.07318993362150822,0.03050128234559835,0.1494775549607049,0.014781986981418782,0.005117400469710594,0.011777788397483344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,3.1742608601010556,0.17259439340595947,0.1408009796467267,0.35865974267514084,0.15852586414707878,0.12212343350218582,1.1929587219378732,0.1638789382052912,0.8024381974636398,0.07273789630659219,0.08213151722820716,2.2141360884016525,1.0554061915707773,0.3235483163976996,0.28029372645401146,0.2787997816678849,0.5075667424826752,0.602224031494528,0.6156753935602608,0.20836381565280288,0.8343034210137446,1.934986926776201,0.0894249878655209,0.15471735005190418,2.6854968807442825,0.4756722922361036,0.3627985430332721,0.20356155656021926,1.4575975758781408,0.16620255316530647,0.5264802830726965,0.18055398338922474,0.2138576523288514,2.9713198943087296,0.4170151095463279,0.45056621595824353,0.18783279194938388,3.2937158400882414,0.29380552923844083,0.4591499824420424,0.27066061089573107,0.22560706974748473,0.03960557802317325,0.7716531190282553,0.2645167412504797,0.11220092995814629,0.08096223498428147,4.362849966205608,0.40172331758565316,0.15967310133970833,0.2649818430227612,0.6892984220442381,0.3761874648621134,0.12726855618783744,0.14162969443765175,3.3775288094718188,0.33558068694615445,2.7060842207383833,0.15674575455385795,0.4828426648489995,0.41174533727400475,0.195591225267699,1.1525798913178449,0.2915053639172815,0.30657167344816333,0.9943358510440004,0.4228430845759743,0.1485876618621571,0.5221119286872671,0.3275170694336298,0.1030084183365799,0.3129967453191789,0.08851993282297863,0.8508446049521692,0.2961354440243422,0.4269552026631942,0.4017589744926572,0.25432853452239734,1.935682588718637,1.3242645218382179,0.38674191528625596,3.5863155513917366,0.16577611535999168,0.6196243970935146,0.16020410762698994,0.01016572246895192,0.32186030318820935,0.2522459322688263,0.5889097144608003,0.13187655837645104,0.44884318624430863,0.38486129846744366,0.48375135127826097,0.8849526030656059,0.2656832996294693,0.23286459062322096,0.011376602034198206,0.12899815429958633,0.06921935570906311,0.15616928651128192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,2.8984188232189174,0.42914659542506234,0.4560282598504103,0.7622224741206066,0.39637443381521675,0.376279339750808,1.320190315029706,0.533740260796714,1.3577215201058261,0.1993124572263535,0.3250012482692581,1.581482736388399,0.4006578821359439,0.6765386506218893,0.04631838029612555,0.6622278247834597,1.0000204955445628,0.22629070931304746,1.0853075344300152,0.5536355830614461,0.17730298050469473,1.6856590126221696,0.3689939106320076,0.45504073591492666,1.649656466415027,0.8855728737082083,0.7580976415787033,0.5417634723959281,0.8576186806485939,0.469372916202618,0.9709325970919482,0.5239772376909875,0.5610214262645221,3.2752259503068997,0.8344607293775241,0.8763281927268052,0.4535187799455234,2.319736170059859,0.6695894258146737,0.8526366157706793,0.6386974047992435,0.5902169898826095,0.19989126558008818,1.2761891915884456,0.6386449950095626,0.33121214566606066,0.054665183654234006,4.278353403281169,0.06279212637655551,0.4960149352549523,0.7172488097729867,1.1706695688500264,0.7963418013932377,0.3610459433473075,0.4957450806049848,1.9243862094513817,0.725958876157182,1.6177104138340972,0.44963616890546165,0.8952062995433899,0.845662943288721,0.5325471952102039,0.47413914681065716,0.6527006075041313,0.07931196452623993,0.27827706205064623,0.9154424430851842,0.46903733166412165,0.9501777276749843,0.7137702997978909,0.39530980198082677,0.701827753970902,0.37735368994810375,1.1738403750257203,0.6764824719487932,0.8503385599104527,0.8117237217332186,0.6080097046422251,1.7244878399377586,0.7428470450185878,0.8753574097306513,1.7803215078287815,0.012903911310923092,1.090009133555591,0.48931601723583135,0.10092090605180433,0.7932071460749412,0.6191132135360985,1.0387327435900837,0.44227935262028495,0.887475877520588,0.7915072249156565,1.051035445024742,1.250449756572325,0.5614443197514757,0.5927622324417537,0.12771672717585636,0.35992341458577826,0.24631318107261785,0.48854387908196756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,2.491412706144019,0.775682677493686,0.8959881875779694,1.2829767666625924,0.7125792780251187,0.7499580301112135,1.2270269521273953,1.0205325469268802,1.7510142235203885,0.8909216070084235,0.6985214039069652,0.8890452571533782,0.033119808590562023,1.1263475176275421,0.036769828444555314,1.159847294415579,1.7090166346090476,0.023892146430098748,1.5882065443931948,1.01919053719566,0.1382922946047225,1.267940067135208,0.7863154631850705,0.8804983513042923,1.067320827313673,1.353990382373384,1.265637762990667,1.0182531940520079,0.23185421480048424,0.8981345331860003,1.490159608115054,1.0043518457189566,1.0278773746315402,3.237629920070475,1.3648660860045534,1.4086351637022,0.8049562343873704,1.422100179515043,1.1638912879253587,1.338679907430119,1.1359028283256276,1.0687167524461023,0.474166502599328,1.7326725748809375,1.1262173392703727,0.6575098424516226,0.38565170658612313,3.1654966975046315,0.07091652366532677,0.9511410028993534,1.3100872835117925,1.7016529180646474,1.377191245369759,0.6922059981004208,1.0190437419521614,1.9060221272760738,1.2324161782539438,0.7333516748389934,0.869145980340488,1.3808524642801039,1.3880360238402891,0.9910040614951718,0.08398431713047724,1.1625155156339873,0.00796228500386872,0.04738317254044043,1.5512527379275303,0.9258951898656,1.4315132965858197,1.2325525792511576,0.8233977994844339,1.2147488974993856,0.8077252488075655,1.314897525427358,1.1724595249458676,1.3857787213875057,1.5084749902849404,1.0852129741928027,1.3221198489618953,0.32272110623679723,1.4394627369156778,1.0308278393057324,0.10273536218995327,1.6117268988243678,0.9401907599448193,0.29364341734653693,1.3840710619656693,1.104172707120188,1.529688484355146,0.8778945680446928,1.4401249170988726,1.3103004609868911,1.5446982021349718,1.4254359599789956,0.9185915385024876,1.0683171811747032,0.449050252224119,0.6834716554322907,0.5163075434376886,0.960424971894638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,1.9746462717520539,1.1100626546207573,1.446298491130723,1.8876620672011466,1.010738311900449,1.192198536386458,0.8357038329112089,1.4785505011781737,1.9337175235235609,1.5823669871296933,1.1926828347726657,0.21608547469165956,0.2869175052295927,1.5649613983498527,0.25623808344191157,1.7907120959162195,2.09823117532834,0.07626942677138178,1.9528654715135028,1.5882425533967492,0.9237910626252118,0.6256654944691061,1.3085098735240162,1.4148840864541996,0.36115567839785045,1.6979660266413752,1.8111563829711723,1.5663396591507186,0.0480923978358295,1.421410163332262,1.9158629384856718,1.566402496330579,1.5971234112589752,2.887750911006198,1.9252428524253662,1.9368748109568998,1.1405857142735594,0.6652860649290071,1.740194827690725,1.6500253802260856,1.6908133697473742,1.6543019483933525,0.8317484449084172,1.9362603032764414,1.716004250436188,0.9991703587584283,0.8880954285691911,2.778079374996211,0.4163745657717574,1.5116395191907537,1.9677130154085427,1.8777897073033853,1.9398573463839615,1.0558548111901342,1.4563793439233188,1.825830864789592,1.8066111788352364,0.17455038621952493,1.3701656341575081,1.7000841778476077,1.9946571928316883,1.551703568795604,0.061549282672231725,1.6786477939532252,0.10811091430060238,0.5716288705924703,2.195410846804512,1.4742368993885302,1.7703935217371776,1.8006990692093965,1.357126655914295,1.8485067123586445,1.3343081817708728,1.1618010277401098,1.7528011781697606,1.9465778922063441,1.8002215808720268,1.6426836978898163,0.8025608143512843,0.052679133288209105,2.0575898943874855,0.4868699973507464,0.3969143002569801,1.95830328751968,1.4936051975641687,0.5662751398379371,2.0223460682717964,1.6898698915140726,1.8404807780576857,1.4220275382991696,2.0494907473228885,1.8673242533918817,1.8698925908637862,1.2880519852881687,1.2042557946676984,1.6444654481441268,0.8925279602195264,1.028770158662168,0.8270772259275736,1.5122273276287528,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,1.4319703383298081,1.2882657390144376,2.0433597078004446,2.347461486531344,1.1575376531272146,1.559076521065195,0.4831227642011422,2.2275879908796656,1.8520437698819447,1.8761494265680336,1.6973599096059542,0.07013336892067665,1.026562931581783,1.7151390761540006,0.6328649315047671,2.3533499518675676,2.5311527850643647,0.3596521842970446,1.9744967749986853,2.151609773594433,1.6920169861584204,0.10137138352630957,1.909760667915897,1.947851720215569,0.04045803532362119,1.7344585185141053,2.19824792998537,2.2074523374593102,0.5281954409357587,1.902081643131402,2.03500855483369,2.1917929548828434,2.1532784844653663,2.345197393049517,2.295206572556723,2.2300300215909363,1.3084440288800454,0.15100948002650913,2.223562852395651,1.6332108701309183,2.1713518279229866,2.259785813756418,1.1785863053600107,1.772086394883223,2.2660254446006034,1.2437680222083725,1.3928526673491228,3.0288186940079345,0.928798588854198,2.1219177933168925,2.7480710193364875,1.7702890669427023,2.412187943331875,1.2999155504891289,2.243178160445937,1.4547319604553044,2.2545812949442903,0.017593714023741637,1.8159977824438787,1.7228584731981744,2.5066014899664903,2.1044629714215426,0.4144535741686861,2.038972792253577,0.3581355823794095,1.397048492991241,2.7570435316153885,2.071376139216315,1.7900305160174481,2.2836867660924214,1.9746174940687429,2.3566301100452067,1.943846964154758,0.8303077857922878,2.2564076857185276,2.3144262682092482,2.0043028912998557,2.108897497746539,0.2889009407609147,0.04578718030965999,2.7302091742436847,0.11350031503882797,0.8239212014695149,1.9707100188671591,2.0946290608110325,0.8711932000732072,2.7906473446544795,2.2521967972591788,1.817362537560085,2.0164821070090198,2.4967881717082827,2.252692961378749,1.9925580917256325,0.9479996281618318,1.2708519670200304,2.209115955773269,1.439738207159324,1.2499491065636823,1.0650656416374686,2.125347411528544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
